siren_epci,nom_complet,form_epci,insee,nom_com,pop_total
200070555,CC de la Veyle,CC,01457,Vonnas,284807
200071785,CA Chauny-Tergnier-La Fère,CA,02001,Abbécourt,108220
200071785,CA Chauny-Tergnier-La Fère,CA,02002,Achery,180108
240200477,CA GrandSoissons Agglomération,CA,02003,Acy,203896
240200469,CC du Pays de la Serre,CC,02004,Agnicourt-et-Séchelles,26329
240200576,CC de la Champagne Picarde,CC,02005,Aguilcourt,97193
200071983,CC Thiérache Sambre et Oise,CC,02006,Aisonville-et-Bernoville,23193
240200592,CC du Chemin des Dames,CC,02007,Aizelles,85875
240200501,CC du Val de l'Aisne,CC,02008,Aizy-Jouy,166203
200040426,CC du Val de l'Oise,CC,02009,Alaincourt,207935
240200501,CC du Val de l'Aisne,CC,02010,Allemant,264436
200071991,CC Retz-en-Valois,CC,02011,Ambleny,47006
240200519,CC du Canton d'Oulchy-le-Château,CC,02012,Ambrief,73799
240200576,CC de la Champagne Picarde,CC,02013,Amifontaine,33105
200071785,CA Chauny-Tergnier-La Fère,CA,02014,Amigny-Rouy,190954
200071991,CC Retz-en-Valois,CC,02015,Ancienville,204296
200071785,CA Chauny-Tergnier-La Fère,CA,02016,Andelain,164808
200071785,CA Chauny-Tergnier-La Fère,CA,02017,Anguilcourt-le-Sart,159651
200071769,CC Picardie des Châteaux,CC,02018,Anizy-le-Grand,113952
200071892,CA du Saint-Quentinois,CA,02019,Annois,112886
240200600,CC des Trois Rivières,CC,02020,Any-Martin-Rieux,184140
240200634,CC des Portes de la Thiérache,CC,02021,Archon,6362
240200519,CC du Canton d'Oulchy-le-Château,CC,02022,Arcy-Sainte-Restitue,150690
200072031,CA de la Région de Château-Thierry,CA,02023,Armentières-sur-Ourcq,9209
200043495,CA du Pays de Laon,CA,02024,Arrancy,281382
200071892,CA du Saint-Quentinois,CA,02025,Artemps,237354
240200469,CC du Pays de la Serre,CC,02027,Assis-sur-Serre,29732
200043495,CA du Pays de Laon,CA,02028,Athies-sous-Laon,6423
240200493,CC du Pays du Vermandois,CC,02029,Attilly,96922
240200493,CC du Pays du Vermandois,CC,02030,Aubencheul-aux-Bois,71359
240200600,CC des Trois Rivières,CC,02031,Aubenton,174633
200071892,CA du Saint-Quentinois,CA,02032,Aubigny-aux-Kaisnes,274845
240200592,CC du Chemin des Dames,CC,02033,Aubigny-en-Laonnois,286728
200071991,CC Retz-en-Valois,CC,02034,Audignicourt,35277
200071983,CC Thiérache Sambre et Oise,CC,02035,Audigny,39427
240200501,CC du Val de l'Aisne,CC,02036,Augy,66315
200043495,CA du Pays de Laon,CA,02037,Aulnois-sous-Laon,294008
240200634,CC des Portes de la Thiérache,CC,02038,Les Autels,238108
240200469,CC du Pays de la Serre,CC,02039,Autremencourt,220437
240200444,CC de la Thiérache du Centre,CC,02040,Autreppes,224459
200071785,CA Chauny-Tergnier-La Fère,CA,02041,Autreville,271779
200072031,CA de la Région de Château-Thierry,CA,02042,Azy-sur-Marne,63436
240200477,CA GrandSoissons Agglomération,CA,02043,Bagneux,133008
240200444,CC de la Thiérache du Centre,CC,02044,Bancigny,112438
240200469,CC du Pays de la Serre,CC,02046,Barenton-Bugny,181570
240200469,CC du Pays de la Serre,CC,02047,Barenton-Cel,64787
240200469,CC du Pays de la Serre,CC,02048,Barenton-sur-Serre,248899
200071769,CC Picardie des Châteaux,CC,02049,Barisis-aux-Bois,261306
240200444,CC de la Thiérache du Centre,CC,02050,Barzy-en-Thiérache,110173
200072031,CA de la Région de Château-Thierry,CA,02051,Barzy-sur-Marne,268564
200071769,CC Picardie des Châteaux,CC,02052,Bassoles-Aulers,75058
200072031,CA de la Région de Château-Thierry,CA,02053,Vallées en Champagne,90130
240200501,CC du Val de l'Aisne,CC,02054,Bazoches-et-Saint-Thibaut,278557
240200600,CC des Trois Rivières,CC,02055,Beaumé,218938
200071785,CA Chauny-Tergnier-La Fère,CA,02056,Beaumont-en-Beine,132617
240200493,CC du Pays du Vermandois,CC,02057,Beaurevoir,143956
240200592,CC du Chemin des Dames,CC,02058,Beaurieux,74638
200071785,CA Chauny-Tergnier-La Fère,CA,02059,Beautor,127881
240200493,CC du Pays du Vermandois,CC,02060,Beauvois-en-Vermandois,20827
240200493,CC du Pays du Vermandois,CC,02061,Becquigny,197243
200072031,CA de la Région de Château-Thierry,CA,02062,Belleau,69757
240200493,CC du Pays du Vermandois,CC,02063,Bellenglise,71588
240200477,CA GrandSoissons Agglomération,CA,02064,Belleu,124708
240200493,CC du Pays du Vermandois,CC,02065,Bellicourt,258710
200040426,CC du Val de l'Oise,CC,02066,Benay,202229
240200444,CC de la Thiérache du Centre,CC,02067,Bergues-sur-Sambre,21841
240200444,CC de la Thiérache du Centre,CC,02068,Berlancourt,287069
240200634,CC des Portes de la Thiérache,CC,02069,Berlise,218530
200071983,CC Thiérache Sambre et Oise,CC,02070,Bernot,70415
200071991,CC Retz-en-Valois,CC,02071,Berny-Rivière,212339
240200592,CC du Chemin des Dames,CC,02072,Berrieux,275443
240200576,CC de la Champagne Picarde,CC,02073,Berry-au-Bac,145562
200071785,CA Chauny-Tergnier-La Fère,CA,02074,Bertaucourt-Epourdon,207240
200040426,CC du Val de l'Oise,CC,02075,Berthenicourt,125751
240200576,CC de la Champagne Picarde,CC,02076,Bertricourt,177396
240200477,CA GrandSoissons Agglomération,CA,02077,Berzy-le-Sec,225739
200071769,CC Picardie des Châteaux,CC,02078,Besmé,203077
240200600,CC des Trois Rivières,CC,02079,Besmont,262187
200043495,CA du Pays de Laon,CA,02080,Besny-et-Loizy,208440
200071785,CA Chauny-Tergnier-La Fère,CA,02081,Béthancourt-en-Vaux,12932
240200519,CC du Canton d'Oulchy-le-Château,CC,02082,Beugneux,44343
200072031,CA de la Région de Château-Thierry,CA,02083,Beuvardes,213922
240200584,CC du Canton de Charly-sur-Marne,CC,02084,Bézu-le-Guéry,260648
200072031,CA de la Région de Château-Thierry,CA,02085,Bézu-Saint-Germain,155471
200071785,CA Chauny-Tergnier-La Fère,CA,02086,Bichancourt,231098
200071991,CC Retz-en-Valois,CC,02087,Bieuxy,134604
200043495,CA du Pays de Laon,CA,02088,Bièvres,151780
240200477,CA GrandSoissons Agglomération,CA,02089,Billy-sur-Aisne,135124
240200519,CC du Canton d'Oulchy-le-Château,CC,02090,Billy-sur-Ourcq,118263
240200501,CC du Val de l'Aisne,CC,02091,Blanzy-lès-Fismes,8751
200071769,CC Picardie des Châteaux,CC,02093,Blérancourt,184529
200072031,CA de la Région de Château-Thierry,CA,02094,Blesmes,275668
240200493,CC du Pays du Vermandois,CC,02095,Bohain-en-Vermandois,102001
240200469,CC du Pays de la Serre,CC,02096,Bois-lès-Pargny,284164
240200576,CC de la Champagne Picarde,CC,02097,Boncourt,63155
200072031,CA de la Région de Château-Thierry,CA,02098,Bonneil,180226
200072031,CA de la Région de Château-Thierry,CA,02099,Bonnesvalyn,210047
240200493,CC du Pays du Vermandois,CC,02100,Bony,75897
240200469,CC du Pays de la Serre,CC,02101,Bosmont-sur-Serre,110492
240200592,CC du Chemin des Dames,CC,02102,Bouconville-Vauclair,200300
240200444,CC de la Thiérache du Centre,CC,02103,Boué,192613
240200576,CC de la Champagne Picarde,CC,02104,Bouffignereux,95725
200072031,CA de la Région de Château-Thierry,CA,02105,Bouresches,251936
240200592,CC du Chemin des Dames,CC,02106,Bourg-et-Comin,294932
200071769,CC Picardie des Châteaux,CC,02107,Bourguignon-sous-Coucy,98739
200071769,CC Picardie des Châteaux,CC,02108,Bourguignon-sous-Montbavin,95426
240200444,CC de la Thiérache du Centre,CC,02109,La Bouteille,64643
240200501,CC du Val de l'Aisne,CC,02110,Braine,85610
200071769,CC Picardie des Châteaux,CC,02111,Brancourt-en-Laonnois,46663
240200493,CC du Pays du Vermandois,CC,02112,Brancourt-le-Grand,130978
200072031,CA de la Région de Château-Thierry,CA,02114,Brasles,189773
240200592,CC du Chemin des Dames,CC,02115,Braye-en-Laonnois,241477
240200444,CC de la Thiérache du Centre,CC,02116,Braye-en-Thiérache,211018
200071892,CA du Saint-Quentinois,CA,02117,Bray-Saint-Christophe,262617
240200501,CC du Val de l'Aisne,CC,02118,Braye,128127
200072031,CA de la Région de Château-Thierry,CA,02119,Brécy,44996
240200501,CC du Val de l'Aisne,CC,02120,Brenelle,169284
240200519,CC du Canton d'Oulchy-le-Château,CC,02121,Breny,157840
200071785,CA Chauny-Tergnier-La Fère,CA,02122,Brie,240095
200040426,CC du Val de l'Oise,CC,02123,Brissay-Choigny,35669
200040426,CC du Val de l'Oise,CC,02124,Brissy-Hamégicourt,115101
200072031,CA de la Région de Château-Thierry,CA,02125,Brumetz,140793
240200634,CC des Portes de la Thiérache,CC,02126,Brunehamel,39277
200072031,CA de la Région de Château-Thierry,CA,02127,Bruyères-sur-Fère,88364
200043495,CA du Pays de Laon,CA,02128,Bruyères-et-Montbérault,11592
240200501,CC du Val de l'Aisne,CC,02129,Bruys,7018
240200600,CC des Trois Rivières,CC,02130,Bucilly,195646
240200501,CC du Val de l'Aisne,CC,02131,Bucy-le-Long,298724
200043495,CA du Pays de Laon,CA,02132,Bucy-lès-Cerny,123984
240200576,CC de la Champagne Picarde,CC,02133,Bucy-lès-Pierrepont,277356
240200600,CC des Trois Rivières,CC,02134,Buire,98500
240200444,CC de la Thiérache du Centre,CC,02135,Buironfosse,15554
240200444,CC de la Thiérache du Centre,CC,02136,Burelles,102281
200072031,CA de la Région de Château-Thierry,CA,02137,Bussiares,48741
240200519,CC du Canton d'Oulchy-le-Château,CC,02138,Buzancy,91905
200071785,CA Chauny-Tergnier-La Fère,CA,02139,Caillouël-Crépigny,19365
200071769,CC Picardie des Châteaux,CC,02140,Camelin,136815
240200444,CC de la Thiérache du Centre,CC,02141,La Capelle,167915
200071892,CA du Saint-Quentinois,CA,02142,Castres,30642
240200493,CC du Pays du Vermandois,CC,02143,Le Catelet,242183
240200493,CC du Pays du Vermandois,CC,02144,Caulaincourt,131919
200071785,CA Chauny-Tergnier-La Fère,CA,02145,Caumont,221445
200072031,CA de la Région de Château-Thierry,CA,02146,Celles-lès-Condé,283038
240200501,CC du Val de l'Aisne,CC,02148,Celles-sur-Aisne,116418
200040426,CC du Val de l'Oise,CC,02149,Cerizy,245965
200043495,CA du Pays de Laon,CA,02150,Cerny-en-Laonnois,92162
200043495,CA du Pays de Laon,CA,02151,Cerny-lès-Bucy,203359
240200501,CC du Val de l'Aisne,CC,02152,Cerseuil,184967
200043495,CA du Pays de Laon,CA,02153,Cessières-Suzy,209370
240200519,CC du Canton d'Oulchy-le-Château,CC,02154,Chacrise,157942
200071769,CC Picardie des Châteaux,CC,02155,Chaillevois,200722
240200469,CC du Pays de la Serre,CC,02156,Chalandry,25838
200043495,CA du Pays de Laon,CA,02157,Chambry,41105
200043495,CA du Pays de Laon,CA,02158,Chamouille,258903
200071769,CC Picardie des Châteaux,CC,02159,Champs,233695
240200634,CC des Portes de la Thiérache,CC,02160,Chaourse,52398
240200584,CC du Canton de Charly-sur-Marne,CC,02162,La Chapelle-sur-Chézy,193543
240200584,CC du Canton de Charly-sur-Marne,CC,02163,Charly-sur-Marne,78349
200072031,CA de la Région de Château-Thierry,CA,02164,Le Charmel,10000
200071785,CA Chauny-Tergnier-La Fère,CA,02165,Charmes,274922
200072031,CA de la Région de Château-Thierry,CA,02166,Chartèves,105350
240200501,CC du Val de l'Aisne,CC,02167,Chassemy,211387
200072031,CA de la Région de Château-Thierry,CA,02168,Château-Thierry,118903
240200469,CC du Pays de la Serre,CC,02169,Châtillon-lès-Sons,160342
200040426,CC du Val de l'Oise,CC,02170,Châtillon-sur-Oise,42377
240200576,CC de la Champagne Picarde,CC,02171,Chaudardes,127801
240200519,CC du Canton d'Oulchy-le-Château,CC,02172,Chaudun,9997
200071785,CA Chauny-Tergnier-La Fère,CA,02173,Chauny,185131
240200501,CC du Val de l'Aisne,CC,02174,Chavignon,127270
240200477,CA GrandSoissons Agglomération,CA,02175,Chavigny,42848
240200501,CC du Val de l'Aisne,CC,02176,Chavonne,251240
200043495,CA du Pays de Laon,CA,02177,Chérêt,225901
240200592,CC du Chemin des Dames,CC,02178,Chermizy-Ailles,64769
240200501,CC du Val de l'Aisne,CC,02179,Chéry-Chartreuve,40723
240200469,CC du Pays de la Serre,CC,02180,Chéry-lès-Pouilly,76156
240200634,CC des Portes de la Thiérache,CC,02181,Chéry-lès-Rozoy,273767
240200444,CC de la Thiérache du Centre,CC,02182,Chevennes,221331
240200592,CC du Chemin des Dames,CC,02183,Chevregny,30902
200040426,CC du Val de l'Oise,CC,02184,Chevresis-Monceau,290213
200072031,CA de la Région de Château-Thierry,CA,02185,Chézy-en-Orxois,281638
240200584,CC du Canton de Charly-sur-Marne,CC,02186,Chézy-sur-Marne,34867
200072031,CA de la Région de Château-Thierry,CA,02187,Chierry,202204
200071983,CC Thiérache Sambre et Oise,CC,02188,Chigny,39329
240200576,CC de la Champagne Picarde,CC,02189,Chivres-en-Laonnois,118455
240200501,CC du Val de l'Aisne,CC,02190,Chivres-Val,28083
200043495,CA du Pays de Laon,CA,02191,Chivy-lès-Étouvelles,93200
200071991,CC Retz-en-Valois,CC,02192,Chouy,184563
200072031,CA de la Région de Château-Thierry,CA,02193,Cierges,205999
240200469,CC du Pays de la Serre,CC,02194,Cilly,36906
240200501,CC du Val de l'Aisne,CC,02195,Ciry-Salsogne,235729
200043495,CA du Pays de Laon,CA,02196,Clacy-et-Thierret,200884
240200444,CC de la Thiérache du Centre,CC,02197,Clairfontaine,222148
240200501,CC du Val de l'Aisne,CC,02198,Clamecy,269148
200071892,CA du Saint-Quentinois,CA,02199,Clastres,245502
240200634,CC des Portes de la Thiérache,CC,02200,Clermont-les-Fermes,219950
200071991,CC Retz-en-Valois,CC,02201,Cœuvres-et-Valsery,249517
200072031,CA de la Région de Château-Thierry,CA,02203,Coincy,82538
240200600,CC des Trois Rivières,CC,02204,Coingt,170310
200043495,CA du Pays de Laon,CA,02205,Colligis-Crandelain,76655
240200444,CC de la Thiérache du Centre,CC,02206,Colonfay,265120
200071785,CA Chauny-Tergnier-La Fère,CA,02207,Commenchon,295794
240200576,CC de la Champagne Picarde,CC,02208,Concevreux,72060
200072031,CA de la Région de Château-Thierry,CA,02209,Condé-en-Brie,287090
240200501,CC du Val de l'Aisne,CC,02210,Condé-sur-Aisne,290150
240200576,CC de la Champagne Picarde,CC,02211,Condé-sur-Suippe,41325
200071785,CA Chauny-Tergnier-La Fère,CA,02212,Condren,168789
200072031,CA de la Région de Château-Thierry,CA,02213,Connigis,26402
200071892,CA du Saint-Quentinois,CA,02214,Contescourt,69164
240200592,CC du Chemin des Dames,CC,02215,Corbeny,288704
200071991,CC Retz-en-Valois,CC,02216,Corcy,11977
200071769,CC Picardie des Châteaux,CC,02217,Coucy-le-Château-Auffrique,113853
240200576,CC de la Champagne Picarde,CC,02218,Coucy-lès-Eppes,49825
200071769,CC Picardie des Châteaux,CC,02219,Coucy-la-Ville,23828
200072031,CA de la Région de Château-Thierry,CA,02220,Coulonges-Cohan,182846
240200584,CC du Canton de Charly-sur-Marne,CC,02221,Coupru,174106
200071785,CA Chauny-Tergnier-La Fère,CA,02222,Courbes,232960
200072031,CA de la Région de Château-Thierry,CA,02223,Courboin,25199
240200501,CC du Val de l'Aisne,CC,02224,Courcelles-sur-Vesle,258925
200072031,CA de la Région de Château-Thierry,CA,02225,Courchamps,213565
240200477,CA GrandSoissons Agglomération,CA,02226,Courmelles,218056
200072031,CA de la Région de Château-Thierry,CA,02227,Courmont,250494
200072031,CA de la Région de Château-Thierry,CA,02228,Courtemont-Varennes,88974
240200576,CC de la Champagne Picarde,CC,02229,Courtrizy-et-Fussigny,243262
240200501,CC du Val de l'Aisne,CC,02230,Couvrelles,61315
240200469,CC du Pays de la Serre,CC,02231,Couvron-et-Aumencourt,69001
200071991,CC Retz-en-Valois,CC,02232,Coyolles,225392
240200519,CC du Canton d'Oulchy-le-Château,CC,02233,Cramaille,130489
240200592,CC du Chemin des Dames,CC,02234,Craonne,77188
240200592,CC du Chemin des Dames,CC,02235,Craonnelle,103240
200071769,CC Picardie des Châteaux,CC,02236,Crécy-au-Mont,48471
240200469,CC du Pays de la Serre,CC,02237,Crécy-sur-Serre,170006
200043495,CA du Pays de Laon,CA,02238,Crépy,219766
200072031,CA de la Région de Château-Thierry,CA,02239,Crézancy,101333
240200493,CC du Pays du Vermandois,CC,02240,Croix-Fonsomme,121355
200072031,CA de la Région de Château-Thierry,CA,02241,La Croix-sur-Ourcq,77269
240200584,CC du Canton de Charly-sur-Marne,CC,02242,Crouttes-sur-Marne,277642
240200477,CA GrandSoissons Agglomération,CA,02243,Crouy,260467
200071983,CC Thiérache Sambre et Oise,CC,02244,Crupilly,23204
240200477,CA GrandSoissons Agglomération,CA,02245,Cuffies,250732
200071892,CA du Saint-Quentinois,CA,02246,Cugny,214731
240200469,CC du Pays de la Serre,CC,02248,Cuirieux,100924
240200519,CC du Canton d'Oulchy-le-Château,CC,02249,Cuiry-Housse,76025
240200592,CC du Chemin des Dames,CC,02250,Cuiry-lès-Chaudardes,37795
240200634,CC des Portes de la Thiérache,CC,02251,Cuiry-lès-Iviers,15229
240200592,CC du Chemin des Dames,CC,02252,Cuissy-et-Geny,89878
240200477,CA GrandSoissons Agglomération,CA,02253,Cuisy-en-Almont,107691
200071991,CC Retz-en-Valois,CC,02254,Cutry,244530
240200501,CC du Val de l'Aisne,CC,02255,Cys-la-Commune,48199
240200634,CC des Portes de la Thiérache,CC,02256,Dagny-Lambercy,124219
200071892,CA du Saint-Quentinois,CA,02257,Dallon,270079
200071991,CC Retz-en-Valois,CC,02258,Dammard,217761
200071991,CC Retz-en-Valois,CC,02259,Dampleux,61387
200071785,CA Chauny-Tergnier-La Fère,CA,02260,Danizy,247344
240200469,CC du Pays de la Serre,CC,02261,Dercy,166762
200071785,CA Chauny-Tergnier-La Fère,CA,02262,Deuillet,169600
240200501,CC du Val de l'Aisne,CC,02263,Dhuizel,129654
240200634,CC des Portes de la Thiérache,CC,02264,Dizy-le-Gros,115857
240200634,CC des Portes de la Thiérache,CC,02265,Dohis,14511
240200634,CC des Portes de la Thiérache,CC,02266,Dolignon,13895
200071991,CC Retz-en-Valois,CC,02267,Dommiers,160912
240200584,CC du Canton de Charly-sur-Marne,CC,02268,Domptin,148700
240200444,CC de la Thiérache du Centre,CC,02269,Dorengt,291838
240200493,CC du Pays du Vermandois,CC,02270,Douchy,296505
200072031,CA de la Région de Château-Thierry,CA,02271,Dravegny,91711
240200519,CC du Canton d'Oulchy-le-Château,CC,02272,Droizy,73225
200071892,CA du Saint-Quentinois,CA,02273,Dury,276034
240200576,CC de la Champagne Picarde,CC,02274,Ébouleau,121634
240200600,CC des Trois Rivières,CC,02275,Effry,35547
240200444,CC de la Thiérache du Centre,CC,02276,Englancourt,115193
200071991,CC Retz-en-Valois,CC,02277,Épagny,122604
240200600,CC des Trois Rivières,CC,02278,Éparcy,274861
200072031,CA de la Région de Château-Thierry,CA,02279,Épaux-Bézu,179670
200072031,CA de la Région de Château-Thierry,CA,02280,Épieds,77646
240200584,CC du Canton de Charly-sur-Marne,CC,02281,L'Épine-aux-Bois,62650
200043495,CA du Pays de Laon,CA,02282,Eppes,84693
240200469,CC du Pays de la Serre,CC,02283,Erlon,30500
240200444,CC de la Thiérache du Centre,CC,02284,Erloy,71989
240200444,CC de la Thiérache du Centre,CC,02286,Esquéhéries,169599
200040426,CC du Val de l'Oise,CC,02287,Essigny-le-Grand,58876
200071892,CA du Saint-Quentinois,CA,02288,Essigny-le-Petit,108958
240200584,CC du Canton de Charly-sur-Marne,CC,02289,Essises,73511
200072031,CA de la Région de Château-Thierry,CA,02290,Essômes-sur-Marne,166830
240200493,CC du Pays du Vermandois,CC,02291,Estrées,183826
200072031,CA de la Région de Château-Thierry,CA,02292,Étampes-sur-Marne,169736
240200493,CC du Pays du Vermandois,CC,02293,Étaves-et-Bocquiaux,27939
200043495,CA du Pays de Laon,CA,02294,Étouvelles,86996
240200444,CC de la Thiérache du Centre,CC,02295,Étréaupont,60819
240200493,CC du Pays du Vermandois,CC,02296,Étreillers,93177
200072031,CA de la Région de Château-Thierry,CA,02297,Étrépilly,235406
200071983,CC Thiérache Sambre et Oise,CC,02298,Étreux,107413
240200576,CC de la Champagne Picarde,CC,02299,Évergnicourt,115740
200071991,CC Retz-en-Valois,CC,02302,Faverolles,294640
200071892,CA du Saint-Quentinois,CA,02303,Fayet,263532
200071785,CA Chauny-Tergnier-La Fère,CA,02304,La Fère,128617
200072031,CA de la Région de Château-Thierry,CA,02305,Fère-en-Tardenois,100317
200040426,CC du Val de l'Oise,CC,02306,La Ferté-Chevresis,264211
200071991,CC Retz-en-Valois,CC,02307,La Ferté-Milon,182059
240200444,CC de la Thiérache du Centre,CC,02308,Fesmy-le-Sart,145165
200043495,CA du Pays de Laon,CA,02309,Festieux,261926
200071892,CA du Saint-Quentinois,CA,02310,Fieulaine,199377
240200501,CC du Val de l'Aisne,CC,02311,Filain,112714
240200444,CC de la Thiérache du Centre,CC,02312,La Flamengrie,293940
200071983,CC Thiérache Sambre et Oise,CC,02313,Flavigny-le-Grand-et-Beaurain,36089
200071892,CA du Saint-Quentinois,CA,02315,Flavy-le-Martel,89614
